Country,Region,Producer,Wine name,Vintage,Unit size,WA score,Vinous score,Quantity, Offer Price 
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Fossati",2019,6x75cl,,94,1," $2,138.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, La Serra",2015,6x75cl,,,3," $1,802.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, La Serra",2016,6x75cl,,,4," $1,434.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, La Serra",2019,6x75cl,,95,1," $1,483.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Rocche dell'Annunziata",2016,6x75cl,,,4," $1,139.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Rocche dell'Annunziata",2019,6x75cl,,94,1," $1,868.00 "
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Rocche dell'Annunziata Torriglione",2015,1x150cl,,,4, $452.00 
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Sarmassa",2018,1x150cl,,,6, $519.00 
Italy,Piedmont,Roberto Voerzio,"Roberto Voerzio, Barolo, Sarmassa",2019,1x150cl,,,2, $517.00 
Italy,Piedmont,Rocche Costamagna,"Rocche Costamagna, Barolo, Rocche dell'Annunziata",2016,6x75cl,,94,1, $576.00 
Italy,Piedmont,Vietti,"Vietti, Barbaresco, Masseria",2016,6x75cl,96,97,1," $1,166.00 "
Italy,Piedmont,Vietti,"Vietti, Barolo, Castiglione",2013,6x75cl,93,93,5," $1,117.00 "
Italy,Piedmont,Vietti,"Vietti, Barolo, Castiglione",2016,6x75cl,94,94,5, $403.00 
Italy,Piedmont,Vietti,"Vietti, Barolo, Castiglione",2019,6x75cl,,94,1, $374.00 
Italy,Piedmont,Vietti,"Vietti, Barolo, Cerequio",2018,3x75cl,,97,1, $549.00 
Italy,Piedmont,Vietti,"Vietti, Barolo, Lazzarito",2012,1x150cl,94,96,1, $436.00 
Italy,Piedmont,Vietti,"Vietti, Barolo, Lazzarito",2017,6x75cl,,95,1, $859.00 
Italy,Piedmont,Vietti,"Vietti, Barolo, Ravera",2016,6x75cl,98,100,1," $2,215.00 "
Italy,Sardinia,Dettori,"Tenute Dettori, Renosu Rosso, Romangia IGT",2019,6x75cl,,,10, $312.00 
Italy,Tuscany,Le Pupille,"Fattoria Le Pupille, Morellino di Scansano, Poggio Valente Riserva",2017,6x75cl,,,2, $406.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Giusto di Notri, Toscana",2019,6x75cl,,,6, $612.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Vecchie Vigne",2017,6x75cl,,,13, $687.00 
Italy,Tuscany,Mazzei,"Mazzei, Siepi, Toscana",2019,6x75cl,,99,9, $661.00 
Italy,Tuscany,Marroneto,"Marroneto, Brunello di Montalcino, Madonna Grazie Riserva",2013,1x150cl,99,99,4," $1,159.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido",1985,6x75cl,100,98,1," $30,057.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido, Bolgheri",2016,6x75cl,100,97,2," $2,503.00 "
Italy,Tuscany,Petrolo,"Petrolo, Galatrona, Toscana",2020,6x75cl,,98,2, $525.00 
Italy,Tuscany,Petrolo,"Petrolo, Galatrona, Toscana",2020,6x75cl,,98,1, $659.00 
Italy,Tuscany,Le Pupille,"Fattoria Le Pupille, Saffredi, Toscana IGT",2016,6x75cl,98,98,9, $566.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Per Sempre, Toscana IGT",2018,3x75cl,98,,1, $411.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Per Sempre, Toscana IGT",2018,1x150cl,98,,1, $316.00 
Italy,Tuscany,Masseto,"Masseto, Toscana",2010,3x75cl,,98,1," $2,973.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2018,12x37.5cl,98,97,5, $976.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2016,6x75cl,97,98,1," $1,474.00 "
Italy,Tuscany,Marroneto,"Marroneto, Brunello di Montalcino, Madonna Grazie",2015,6x75cl,98,97,3," $1,726.00 "
Italy,Tuscany,Marroneto,"Marroneto, Brunello di Montalcino, Madonna Grazie",2012,6x75cl,99,96,5," $1,982.00 "
Italy,Tuscany,Antinori,"Solaia, Toscana",2010,6x75cl,97,98,2," $2,214.00 "
Italy,Tuscany,Antinori (Guado al Tasso),"Antinori (Guado al Tasso), Matarocchio, IGT",2016,3x75cl,97,98,6," $1,142.00 "
Italy,Tuscany,Il Poggione,"Il Poggione, Brunello di Montalcino",2015,6x75cl,97,97,2, $448.00 
Italy,Tuscany,Felsina,"Felsina, Fontalloro, Toscana",2016,6x75cl,98,96,4, $543.00 
Italy,Tuscany,Isole e Olena,"Isole e Olena, Collezione Privata Cabernet Sauvignon, Toscana IGT",2016,6x75cl,96,98,1, $812.00 
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Tenuta Nuova",2015,6x75cl,98,96,5, $693.00 
Italy,Tuscany,Pertimali (Livio Sassetti),"Pertimali (Livio Sassetti), Brunello di Montalcino, Riserva",2016,6x75cl,,97,8, $688.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Ragnaie V.V.",2016,6x75cl,98,96,19, $990.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Per Sempre, Toscana IGT",2016,3x75cl,97,97,3, $651.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2015,6x75cl,96,98,2," $1,313.00 "
Italy,Tuscany,Tua Rita,"Tua Rita, Redigaffi, Toscana",2018,3x75cl,97,,5, $719.00 
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino",2016,6x75cl,,97,4," $1,340.00 "
Italy,Tuscany,Poggio di Sotto,"Poggio di Sotto, Brunello di Montalcino",2016,6x75cl,,97,6," $1,181.00 "
Italy,Tuscany,Ornellaia,"Ornellaia, Bolgheri",2019,6x75cl,,97,3," $1,565.00 "
Italy,Tuscany,Ornellaia,"Ornellaia, Bolgheri",2016,6x75cl,98,96,1," $1,562.00 "
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino, Riserva",2015,3x75cl,,97,11," $1,577.00 "
Italy,Tuscany,Poggio di Sotto,"Poggio di Sotto, Brunello di Montalcino, Riserva",2016,6x75cl,,97,4," $2,283.00 "
Italy,Tuscany,Il Poggione,"Il Poggione, Brunello di Montalcino, Vigna Paganelli Riserva",2015,6x75cl,97,96,2, $474.00 
Italy,Tuscany,Mazzei,"Mazzei, Siepi, Toscana",2018,6x75cl,96,97,3, $635.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Giusto di Notri, Toscana",2016,6x75cl,97,96,5, $608.00 
Italy,Tuscany,Uccelliera,"Uccelliera, Brunello di Montalcino",2015,6x75cl,97,96,1, $684.00 
Italy,Tuscany,Il Poggione,"Il Poggione, Brunello di Montalcino, Vigna Paganelli Riserva",2010,6x75cl,98,95,1, $635.00 
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Tenuta Nuova",2016,6x75cl,97,96,5, $645.00 
Italy,Tuscany,Rampolla,"Rampolla, Alceo, IGT",2016,6x75cl,96,97,3, $693.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Casanovina Montosoli",2016,6x75cl,96,97,6, $780.00 
Italy,Tuscany,Rampolla,"Rampolla, Sammarco, IGT",2007,6x75cl,97,96,4, $807.00 
Italy,Tuscany,Ornellaia,"Ornellaia, Bolgheri",2017,6x75cl,96,97,2," $1,463.00 "
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Cerretalto",2015,3x75cl,98,95,4," $1,029.00 "
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino, Riserva",2012,3x75cl,97,96,9," $1,456.00 "
Italy,Tuscany,Il Poggione,"Il Poggione, Brunello di Montalcino",2016,6x75cl,95,97,4, $413.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Giusto di Notri, Toscana",2018,6x75cl,96,,1, $512.00 
Italy,Tuscany,Le Pupille,"Fattoria Le Pupille, Saffredi, Toscana IGT",2018,6x75cl,96,96,8, $728.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Casanovina Montosoli",2015,3x150cl,95,97,1, $971.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Casanovina Montosoli",2015,6x75cl,95,97,3, $983.00 
Italy,Tuscany,Antinori (Guado al Tasso),"Guado Al Tasso, Bolgheri",2020,6x75cl,,96,4," $1,034.00 "
Italy,Tuscany,Salvioni La Cerbaiola,"Salvioni, Brunello di Montalcino, Cerbaiola",2015,6x75cl,96,96,3," $1,124.00 "
Italy,Tuscany,Tua Rita,"Tua Rita, Redigaffi, Toscana",2013,3x75cl,98,94,18, $651.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Redigaffi, Toscana",2015,3x75cl,97,95,23, $568.00 
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino",2015,6x75cl,97,95,3," $1,208.00 "
Italy,Tuscany,Le Pupille,"Fattoria Le Pupille, Saffredi, Toscana IGT",2015,6x75cl,96,95,20, $639.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Fornace",2010,6x75cl,96,95,1, $939.00 
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2016,6x75cl,97,94,28, $790.00 
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino",2010,6x75cl,95,96,19," $1,203.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2017,6x75cl,96,95,3, $965.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2013,6x75cl,96,95,15," $1,499.00 "
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino, Riserva",2010,6x75cl,96,95,1," $3,195.00 "
Italy,Tuscany,Pertimali (Livio Sassetti),"Pertimali (Livio Sassetti), Brunello di Montalcino",2016,6x75cl,,95,4, $487.00 
Italy,Tuscany,Querciabella,"Querciabella, Camartina, IGT",2015,6x75cl,94,96,2, $516.00 
Italy,Tuscany,Pertimali (Livio Sassetti),"Pertimali (Livio Sassetti), Brunello di Montalcino, Riserva",2015,6x75cl,,95,9, $788.00 
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2017,6x75cl,95,95,1, $823.00 
Italy,Tuscany,Querciabella,"Querciabella, Camartina, IGT",2013,1x150cl,,95,1, $284.00 
Italy,Tuscany,Querciabella,"Querciabella, Camartina, IGT",2016,6x75cl,,95,5, $695.00 
Italy,Tuscany,Antinori (Guado al Tasso),"Guado Al Tasso, Bolgheri",2018,6x75cl,,95,1, $822.00 
Italy,Tuscany,Giodo,"Giodo, Brunello di Montalcino",2016,6x75cl,98,92,1," $1,026.00 "
Italy,Tuscany,Poggio di Sotto,"Poggio di Sotto, Brunello di Montalcino",2017,6x75cl,,95,1," $1,106.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2019,6x75cl,,95,4, $938.00 
Italy,Tuscany,Petrolo,"Petrolo, Galatrona, Toscana",2007,6x75cl,95,95,1, $968.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2010,6x75cl,94,96,13," $1,243.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2007,1x300cl,95,95,1," $1,059.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2007,6x75cl,95,95,4," $1,917.00 "
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Vecchie Vigne",2016,6x75cl,94,95,3, $731.00 
Italy,Tuscany,Marroneto,"Marroneto, Brunello di Montalcino",2015,6x75cl,96,93,5, $708.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Fornace",2015,6x75cl,94,95,11, $781.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Fornace",2016,6x75cl,95,94,40, $817.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2014,6x75cl,93,96,9, $979.00 
Italy,Tuscany,Salvioni La Cerbaiola,"Salvioni, Brunello di Montalcino, Cerbaiola",2013,6x75cl,93,96,2, $902.00 
Italy,Tuscany,del Terriccio,"Castello del Terriccio, Lupicaia, Toscana",2008,6x75cl,93,96,1," $1,060.00 "
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Tenuta Nuova",2010,6x75cl,100,89,24," $1,588.00 "
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Magari, Bolgheri DOC",2018,6x75cl,94,94,1, $583.00 
Italy,Tuscany,Ciacci Piccolomini d'Aragona,"Ciacci Piccolomini d'Aragona, Brunello di Montalcino",2016,6x75cl,95,93,1, $488.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Vecchie Vigne",2012,6x75cl,94,94,2, $527.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Vecchie Vigne",2011,6x75cl,93,95,3, $488.00 
Italy,Tuscany,Bibi Graetz,"Bibi Graetz, Testamatta Rosso, Toscana",2018,6x75cl,94,,56, $499.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino",2016,6x75cl,94,94,72, $536.00 
Italy,Tuscany,Mazzei,"Mazzei, Siepi, Toscana",2013,6x75cl,95,93,3, $738.00 
Italy,Tuscany,Querciabella,"Querciabella, Batar, Toscana IGT",2016,6x75cl,,94,1, $717.00 
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2018,6x75cl,,94,3, $671.00 
Italy,Tuscany,Rampolla,"Rampolla, Alceo, IGT",2015,6x75cl,91,97,5, $922.00 
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2019,6x75cl,,94,3, $693.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Ragnaie V.V.",2015,3x150cl,95,93,1, $836.00 
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino, Ragnaie V.V.",2015,6x75cl,95,93,25, $941.00 
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2019,6x75cl,,94,9," $1,050.00 "
Italy,Tuscany,Ca'Marcanda (Gaja),"Ca'Marcanda (Gaja), Camarcanda, Bolgheri DOC",2019,6x75cl,,94,5, $910.00 
Italy,Tuscany,Antinori,"Tignanello, Toscana",2012,6x75cl,93,95,9," $1,124.00 "
Italy,Tuscany,Antinori,"Tignanello, Toscana",2011,6x75cl,93,95,2," $1,138.00 "
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino",2013,6x75cl,96,92,2," $1,104.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido, Bolgheri",2017,6x75cl,94,94,2," $1,887.00 "
Italy,Tuscany,Ornellaia,"Tenuta dell'Ornellaia, Bolgheri, Ornellaia",1998,6x75cl,,94,1," $1,744.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido, Bolgheri",2019,6x75cl,,94,2," $2,056.00 "
Italy,Tuscany,di Biserno,"Tenuta di Biserno, Lodovico, Toscana",2008,6x75cl,93,95,1," $1,865.00 "
Italy,Tuscany,Antinori (Guado al Tasso),"Antinori (Guado al Tasso), Matarocchio, IGT",2017,3x75cl,,94,2," $1,103.00 "
Italy,Tuscany,Soldera Case Basse,"Soldera Case Basse, 100% Sangiovese, Toscana",2013,3x75cl,,94,2," $2,428.00 "
Italy,Tuscany,Le Ragnaie,"Le Ragnaie, Brunello di Montalcino",2015,6x75cl,93,94,5, $500.00 
Italy,Tuscany,Tua Rita,"Tua Rita, Redigaffi, Toscana",2012,6x75cl,95,92,1," $1,200.00 "
Italy,Tuscany,Tua Rita,"Tua Rita, Redigaffi, Toscana",2012,1x300cl,95,92,2, $580.00 
Italy,Tuscany,Ornellaia,"Ornellaia, Bianco, Toscana",2018,1x150cl,94,93,2, $521.00 
Italy,Tuscany,Ornellaia,"Ornellaia, Bianco, Toscana",2018,3x75cl,94,93,5, $759.00 
Italy,Tuscany,Tenuta Tignanello (Antinori),"Tenuta Tignanello (Antinori), Chianti Classico, Marchese Antinori Riserva",2019,1x75cl,,93,2, $62.00 
Italy,Tuscany,Ornellaia,"Le Serre Nuove dell'Ornellaia, Bolgheri",2019,6x75cl,,93,3, $503.00 
Italy,Tuscany,Pertimali (Livio Sassetti),"Pertimali (Livio Sassetti), Brunello di Montalcino",2017,6x75cl,,93,1, $488.00 
Italy,Tuscany,Il Poggione,"Il Poggione, Brunello di Montalcino",2014,1x150cl,94,92,3, $203.00 
Italy,Tuscany,Ornellaia,"Le Serre Nuove dell'Ornellaia, Bolgheri",2020,1x150cl,,93,10, $153.00 
Italy,Tuscany,Ornellaia,"Le Serre Nuove dell'Ornellaia, Bolgheri",2020,6x75cl,,93,5, $409.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Pelagrilli",2016,6x75cl,94,92,9, $533.00 
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Tenuta Nuova",2017,6x75cl,,93,1, $792.00 
Italy,Tuscany,Bibi Graetz,"Bibi Graetz, Colore Rossa, Toscana",2011,6x75cl,93,,1," $2,427.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido, Bolgheri",2005,12x75cl,93,93,1," $3,899.00 "
Italy,Tuscany,San Guido,"Sassicaia, Tenuta San Guido, Bolgheri",2005,6x75cl,93,93,2," $2,482.00 "
Italy,Tuscany,Petrolo,"Petrolo, Torrione, IGT",2018,6x75cl,,92,1, $373.00 
Italy,Tuscany,San Guido,"Guidalberto, Tenuta San Guido, Toscana",2020,6x75cl,,92,2, $434.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Rosso di Montalcino, PS",2016,6x75cl,91,93,1, $503.00 
Italy,Tuscany,Ornellaia,"Le Serre Nuove dell'Ornellaia, Bolgheri",2010,6x75cl,92,92,1, $560.00 
Italy,Tuscany,Biondi-Santi,"Biondi-Santi, Brunello di Montalcino",2009,6x75cl,,92,1," $1,293.00 "
Italy,Tuscany,Casanova di Neri,"Casanova di Neri, Brunello di Montalcino, Tenuta Nuova",2008,6x75cl,91,92,8," $1,039.00 "
Italy,Tuscany,Ornellaia,"Le Volte dell'Ornellaia, Toscana",2019,6x75cl,,91,66, $325.00 
Italy,Tuscany,Siro Pacenti,"Siro Pacenti, Brunello di Montalcino, Pelagrilli",2017,6x75cl,,91,14, $433.00 
Italy,Tuscany,Argiano,"Argiano, Brunello di Montalcino",2013,6x75cl,93,88,6, $400.00 
Italy,Tuscany,Giodo,"Giodo, La Quinta, Toscana IGT",2018,6x75cl,,90,20, $346.00 
Italy,Tuscany,Querciabella,"Querciabella, Chianti Classico, Riserva",2015,6x75cl,,90,2, $534.00 
Italy,Tuscany,Ornellaia,"Ornellaia, Bolgheri",2012,6x75cl,,90,5," $1,281.00 "
Italy,Tuscany,Ornellaia,"Le Volte dell'Ornellaia, Toscana",2020,6x75cl,,89,70, $320.00 
Italy,Umbria,Antinori (Castello della Sala),"Antinori (Castello della Sala), Cervaro della Sala, Umbria",2017,1x150cl,94,,2, $279.00 
Italy,Umbria,Antinori (Castello della Sala),"Antinori (Castello della Sala), Cervaro della Sala, Umbria",2017,6x75cl,94,,9, $589.00 
Italy,Umbria,Antinori (Castello della Sala),"Antinori (Castello della Sala), Cervaro della Sala, Umbria",2018,6x75cl,96,92,5, $760.00 
Italy,Veneto,Quintarelli Giuseppe,"Quintarelli Giuseppe, Amarone della Valpolicella, Classico",2006,1x150cl,,97,1, $898.00 
Italy,Veneto,Quintarelli Giuseppe,"Quintarelli Giuseppe, Amarone della Valpolicella, Classico",2011,6x75cl,,96,3," $2,639.00 "
Italy,Veneto,Quintarelli Giuseppe,"Quintarelli Giuseppe, Valpolicella, Classico Superiore",2011,6x75cl,91,,4, $861.00 
Italy,Vigneti delle Dolomiti,San Leonardo,"San Leonardo, Vigneti delle Dolomiti",2013,6x75cl,,95,1, $545.00 
Italy,Vigneti delle Dolomiti,San Leonardo,"San Leonardo, Vigneti delle Dolomiti",2016,6x75cl,,96,16, $672.00 
New Zealand,Central Otago,Felton Road,"Felton Road, Calvert Pinot Noir, Central Otago",2019,6x75cl,,92,1, $554.00 
South Africa,Coastal Region,Klein Constantia,"Klein Constantia, Vin De Constance, Constantia",2013,6x50cl,96,94,1, $432.00 
Spain,Castilla y Leon,Aalto,"Aalto, PS, Ribera del Duero DO",2010,6x75cl,,,1, $618.00 
Spain,Castilla y Leon,Dominio de Pingus,"Dominio de Pingus, Ribera del Duero, Pingus",2003,12x75cl,94,96,1," $17,662.00 "
Spain,Castilla y Leon,Dominio de Pingus,"Dominio de Pingus, Ribera del Duero, Pingus",2005,6x75cl,99,95,1," $6,932.00 "
Spain,Castilla y Leon,Dominio de Pingus,"Dominio de Pingus, Ribera del Duero, Pingus",2006,6x75cl,98,95,1," $5,807.00 "
Spain,Castilla y Leon,Dominio de Pingus,"Dominio de Pingus, Ribera del Duero, Pingus",2012,6x75cl,100,95,1," $7,628.00 "
Spain,Castilla y Leon,Dominio de Pingus,"Dominio de Pingus, Ribera del Duero, Pingus",2016,6x75cl,100,98,1," $5,957.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Alion, Ribera del Duero",2016,6x75cl,95,95,1, $740.00 
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",1996,1x300cl,,94,1," $2,225.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",1996,6x75cl,,94,2," $4,200.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",1998,3x75cl,,96,1," $1,944.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",2003,1x150cl,,95,1," $1,518.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",2003,3x75cl,,95,16," $2,285.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Unico, Ribera del Duero",2008,3x75cl,96,96,1," $1,129.00 "
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Valbuena 5.°, Ribera del Duero",2015,3x75cl,,96,14, $651.00 
Spain,Castilla y Leon,Vega Sicilia,"Vega Sicilia, Valbuena 5.°, Ribera del Duero",2015,6x75cl,,96,2," $1,011.00 "
Spain,Catalunya,Alvaro Palacios,"Alvaro Palacios, L'Ermita, Priorat",2013,3x75cl,100,,1," $5,319.00 "
Spain,Catalunya,Clos Mogador,"Clos Mogador, Gratallops, Priorat",2020,6x75cl,,,4, $727.00 
Spain,Catalunya,Clos Mogador,"Clos Mogador, Priorat",2015,6x75cl,97,95,10, $902.00 
Spain,Catalunya,Clos Mogador,"Clos Mogador, Priorat",2016,6x75cl,98,94,1, $693.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2012,6x75cl,95,94,5, $554.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2014,6x75cl,94,94,3, $564.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2014,6x75cl,94,94,2, $422.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2015,6x75cl,,95,2, $434.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2015,6x75cl,,95,2, $415.00 
Spain,Rioja,CVNE,"CVNE, Rioja Gran Reserva Imperial",2016,6x75cl,,,13, $554.00 
Spain,Rioja,de Murrieta,"Marques de Murrieta, Castillo Ygay Gran Reserva Especial, Rioja",2011,6x75cl,,95,2," $1,199.00 "
Spain,Rioja,de Murrieta,"Marques de Murrieta, Reserva, Rioja",2010,6x150cl,93,,1, $923.00 
Spain,Rioja,de Murrieta,"Marques de Murrieta, Reserva, Rioja",2010,6x75cl,93,,2, $587.00 
Spain,Rioja,El Coto,"El Coto, Coto Imaz Gran Reserva, Rioja",2012,6x75cl,,92,2, $679.00 
Spain,Rioja,La Rioja Alta,"La Rioja Alta, 904 Gran Reserva, Rioja",1998,6x75cl,95,93,1," $1,093.00 "
Spain,Rioja,La Rioja Alta,"La Rioja Alta, 904 Gran Reserva, Rioja",2004,6x75cl,96,94,2, $747.00 
Spain,Rioja,La Rioja Alta,"La Rioja Alta, 904 Gran Reserva, Rioja",2011,6x75cl,94,94,7, $466.00 
Spain,Rioja,La Rioja Alta,"La Rioja Alta, Torre de Ona Martelo Reserva, Rioja",2015,6x75cl,,93,93, $416.00 
Spain,Rioja,La Rioja Alta,"La Rioja Alta, Vina Ardanza Reserva, Rioja",2015,12x75cl,,94,43, $779.00 
Spain,Rioja,La Rioja Alta,"La Rioja Alta, Vina Ardanza Reserva, Rioja",2015,12x75cl,,94,2, $835.00 
Spain,Rioja,R. Lopez de Heredia,"R. Lopez de Heredia, Tondonia Tinto Reserva, Rioja",2010,6x75cl,,,9, $464.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva Blanco, Rioja",2013,3x75cl,,,25, $394.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2007,6x75cl,94,,5," $1,498.00 "
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2008,6x75cl,94,,16," $1,448.00 "
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2009,6x75cl,95,,9," $2,129.00 "
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2010,6x75cl,,,22, $847.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2011,6x75cl,,,4, $678.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Gran Reserva, Rioja",2012,6x75cl,,,8, $648.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Fincas De Ganuza, Rioja",2015,6x75cl,,,1, $500.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2007,6x75cl,95,91,25, $783.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2008,6x75cl,93,,54, $943.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2009,6x75cl,,,33, $850.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2010,6x75cl,,,21, $746.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2011,6x75cl,,,10, $956.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2012,6x75cl,,,15, $865.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Reserva Tinto, Rioja",2013,6x75cl,,,10, $488.00 
Spain,Rioja,Remirez de Ganuza,"Remirez de Ganuza, Trasnocho, Rioja",2011,6x75cl,94,,9," $1,055.00 "
